verse_key,version_id,eng,local
MAT.1.4,555,Aram was the father of Amminadab. Amminadab was the father of Nahshon. Nahshon was the father of Salmon.,"Aram ñalʋlɩ Aminaadaabɩ, Aminaadaabɩ ñalʋlɩ Naasɔɔnɩ, Naasɔɔnɩ ñalʋlɩ Salɩmɔɔ."
MAT.1.5,555,"Salmon was the father of Boaz, whose mother was Rahab. Boaz was the father of Obed, whose mother was Ruth. Obed was the father of Jesse.",Salɩmɔɔ ñalʋlɩ Boozi. Payaɣ Boozi ɛnʋ e-ɖoo se Rahaabɩ. Boozi ñalʋlɩ Obɛɛdɩ. Payaɣ ɛ́lɛ́ ɖoo se Ruti. Obɛɛdɩ ñalʋlɩ Yesee.
MAT.1.6,555,"Jesse was the father of David the king. David was the father of Solomon, whose mother had been the wife of Uriah.",nɛ Yesee ñalʋlɩ wiyaʋ sɔsɔ Daaviidi. Daaviidi ñalʋlɩ Salomɔɔ. Salomɔɔ ɛnʋ e-ɖoo kɛkɛ sɔɔja Urii halʋ.
MAT.1.7,555,Solomon was the father of Rehoboam. Rehoboam was the father of Abijah. Abijah was the father of Asaph.,"Salomɔɔ ñalʋlɩ Roboam, Roboam ñalʋlɩ Abiya, Abiya ñalʋlɩ Asafʋ."
MAT.1.8,555,Asaph was the father of Jehoshaphat. Jehoshaphat was the father of Joram. Joram was the father of Uzziah.,"Asafʋ ñalʋlɩ Yozafatɩ, Yozafatɩ ñalʋlɩ Yoram, Yoram ñalʋlɩ Oziyaasɩ."
MAT.1.9,555,Uzziah was the father of Jotham. Jotham was the father of Ahaz. Ahaz was the father of Hezekiah.,"Oziyaasɩ ñalʋlɩ Yoatam, Yoatam ñalʋlɩ Ahazɩ, Ahazɩ ñalʋlɩ Ezekiyasɩ."
MAT.1.10,555,Hezekiah was the father of Manasseh. Manasseh was the father of Amos. Amos was the father of Josiah.,"Ezekiyasɩ ñalʋlɩ Manaasee, Manaasee ñalʋlɩ Amɔɔnɩ, Amɔɔnɩ ñalʋlɩ Yoziyaasɩ."
MAT.1.11,555,Josiah was the father of Jechoniah and his brothers. This was at the time of the exile to Babylon.,Yoziyaasɩ ñalʋlɩ Yekooniyaasɩ nɛ e-newaa. Alɩwaatʋ ńdʋ́ tɩ-taa pɛkɛzɩ Izrɛɛlɩ ñɩma tɛtʋ Babilooni.
MAT.1.12,555,After the exile to Babylon: Jechoniah was the father of Shealtiel. Shealtiel was the father of Zerubbabel.,"Pʋbʋ wayɩ Yekooniyaasɩ ñalʋlɩ Salaatɩyɛlɩ, Salaatɩyɛlɩ ñalʋlɩ Zorobaabɛɛlɩ."
MAT.1.13,555,Zerubbabel was the father of Abiud. Abiud was the father of Eliakim. Eliakim was the father of Azor.,"Zorobaabɛɛlɩ ñalʋlɩ Abiyudi, Abiyudi ñalʋlɩ Eliyaakim, Eliyaakim ñalʋlɩ Azɔɔrɩ."
MAT.1.14,555,Azor was the father of Zadok. Zadok was the father of Achim. Achim was the father of Eliud.,"Azɔɔrɩ ñalʋlɩ Sadɔɔkɩ, Sadɔɔkɩ ñalʋlɩ Akim, Akim ñalʋlɩ Eliyudi."
MAT.1.15,555,Eliud was the father of Eleazar. Eleazar was the father of Matthan. Matthan was the father of Jacob.,"Eliyudi ñalʋlɩ Eleyazaarɩ, Eleyazaarɩ ñalʋlɩ Maataɣ, Maataɣ ñalʋlɩ Yakɔɔbʋ."
MAT.1.16,555,"Jacob was the father of Joseph, the husband of Mary—of whom Jesus was born, who is called the Christ.","nɛ Yakɔɔbʋ ñalʋlɩ Yozɛɛfʋ nɛ ɛ́lɛ́ kpaɣ Maarɩɩ. Maarɩɩ ɛnʋ ɛlʋlɩnɩ Yesu weyi payaɣ se Krɩstʋ yɔ, pʋ-tɔbʋʋ se Weyi Ɛsɔ Lɩzaa Yɔ."
MAT.1.17,555,"So there were fourteen generations from Abraham to David, fourteen generations from David to the exile to Babylon, and fourteen generations from the exile to Babylon to the Christ.","Yee ḿbʋ́, pɩkpaɣʋnɩ Abraham nɛ puwolo pɩsɩɩnɩ Daaviidi yɔ, cɔzɔnaa wɛ hiu nɛ naanza. Pɩkpaɣʋnɩ Daaviidi alɩwaatʋ nɛ puwolo pɩsɩɩnɩ ndʋ́ tɩ-taa pɛkɛzɩ Izrɛɛlɩ ñɩma tɛtʋ Babilooni yɔ, paba ñɛwɛ hiu nɛ naanza ɖɔɖɔ. Pɩkpaɣʋnɩ alɩwaatʋ ńdʋ́ nɛ puwolo pɩsɩɩnɩ Krɩstʋ yɔ, cɔzɔnaa wɛ hiu nɛ naanza ɖɔɖɔ."
MAT.1.18,555,"This is how the birth of Jesus Christ took place. When Mary his mother was engaged to Joseph, before they were married, she became pregnant by the Holy Spirit.","Ɩna ɛzɩma pɩtɩŋaa nɛ palʋlɩ Yesu Krɩstʋ yɔ. Maarɩɩ weyi ɛlʋlɩ-ɩ yɔ, ɛɛkɛ pɛlɛ weyi posu Yozɛɛfʋ yɔ. Ɛ nɛ ɩ pataacaɣ wiɖiyi. Ɛlɛ́, Maarɩɩ haɣ howa nɛ Fezuu Kiɖeɖeu ɖoŋ."
MAT.1.19,555,"Joseph her husband was a righteous man. Because he didnt want to humiliate her, he decided to call off their engagement quietly.","Yozɛɛfʋ ɛnʋ, ɛkɛ ɛyʋ kʋtʋʋzʋ. Ḿbʋ́ yebina nɛ ɛna-ɩ ḿbʋ́ lɛ, ɛtɔsɔɔlɩ se ɛɖʋ-ɩ fɛyɛ ɛyáa hɛkʋ taa. Ɛlɛ́, ɛɖʋ se ekiziɣ-i mɛsaɣ tɛɛ."
MAT.1.20,555,"As he was thinking about this, an angel from the Lord appeared to him in a dream and said, Joseph son of David, dont be afraid to take Mary as your wife, because the child she carries was conceived by the Holy Spirit.","Ɛwɛɛ ɛmaɣzɩɣ ḿbʋ́ lɛ, Kɩpaɣlʋ tiyiyu nɔɔyʋ lɩɩ ɛ-yɔɔ ɖoziye taa nɛ eheyi-i se: «Daaviidi sayɩ Yozɛɛfʋ! Sɔɔndʋ ɛtaakpa-ŋ nɛ Maarɩɩ kpaɣʋ. Mbʋ́ pʋyɔɔ yɔ, Fezuu Kiɖeɖeu ɖoŋ ɛhaɣnɩ howa ŋ́gá."
MAT.1.21,555,"She will give birth to a son, and you will call him Jesus, because he will save his people from their sins.","Ɛlʋlʋʋ pɩɣa ŋ́gá lɛ, ŋyaa-kɛ se Yesu, mbʋ́ pʋyɔɔ yɔ, ŋ́gá kɔŋnɩ ɛyáa ñʋʋ yabʋ nɛ kalɩzɩ-wɛ pa-kɩwɛɛkɩm taa.»."
MAT.1.22,555,Now all of this took place so that what the Lord had spoken through the prophet would be fulfilled:.,"Pɩtɩŋa payɩ pɩlaba ḿbʋ́ se tɔm ndʋ́ Kɩpaɣlʋ katɩŋnɩ náyʋ nɔɔyʋ yɔɔ nɛ ɛyɔɔdɩ yɔ, tɩla. Ńdʋ́ lɛ se:."
MAT.1.23,555,"Look! A virgin will become pregnant and give birth to a son, And they will call him, Emmanuel.","«Ɩnaɣ, pɛlɛ nɔɔyʋ kɔŋ haɣʋ nɛ ɛlʋlɩ pɩɣa nɛ payaa-kɛ se Emaanʋyɛɛlɩ.» Pʋ-tɔbʋʋ se Ɛsɔ wɛ ɖɔ-cɔlɔ."
MAT.1.24,555,"When Joseph woke up, he did just as an angel from God commanded and took Mary as his wife.","Yozɛɛfʋ fema lɛ, ɛkpaɣ Maarɩɩ ɛzɩ Kɩpaɣlʋ tiyiyu heyuu-i yɔ."
MAT.1.25,555,But he didnt have sexual relations with her until she gave birth to a son. Joseph called him Jesus.,"Ɛlɛ́, etotukini-i nɛ pʋkɔɔ pɩsɩɩnɩ alɩwaatʋ ndʋ́ ɛlʋlɩ ɛ-pɩɣa yɔ. Ɛlʋlɩ-kɛ lɛ, Yozɛɛfʋ ɛnʋ ɛ́yáa-kɛ se Yesu."
MAT.4.1,555,Then the Spirit led Jesus up into the wilderness so that the devil might tempt him.,"Pʋwayɩ lɛ, Fezuu Kiɖeɖeu tolisi Yesu nɛ kiwoni-i lakʋ taa se Satanɩ ɛtakɩ-ɩ."
MAT.4.2,555,"After Jesus had fasted for forty days and forty nights, he was starving.","Yesu kɔhɔkɩ nɔɔ kɩyakɩŋ nɩɩnaza. Pʋwayɩ lɛ, ñɔɔsɩ wɩ-ɩ."
MAT.4.3,555,"The tempter came to him and said, Since you are Gods Son, command these stones to become bread.","Peeɖe Satanɩ woba ɛ-cɔlɔ nɛ eheyi-i se: «Yee ŋnaɣ se ŋkɛ Ɛsɔ Pɩyalʋ yɔ, heyi pɛɛ anɛ se apɩsɩ tindine nɛ ŋtɔɔ.»."
MAT.4.4,555,"Jesus replied, Its written, People wont live only by bread, but by every word spoken by God . .","Yesu cosi-i se: «Pama Ɛsɔtɔm Takayaɣ taa se: ‹Pɩtɛkɛ tɔɔnaɣ ɖeke ɛyʋ cakɩnɩ wezuu. Ɛlɛ́, pʋwɛɛ se ɛcaɣ-kʋ ɖɔɖɔ nɛ tɔm ndʋ́ tɩtɩŋa payɩ tɩlɩɣnɩ Ɛsɔ nɔɔ taa yɔ.› »."
MAT.4.5,555,After that the devil brought him into the holy city and stood him at the highest point of the temple. He said to him.,"Yesu cosi-i ḿbʋ́ lɛ, Satanɩ ɛnʋ ɛkpaɣ-ɩ ewoni-i Ɛsɔ tɛtʋ taa nɛ ɛkpazɩ-ɩ ɖooo Ɛsɔ ɖɩɣa ñʋʋ taa."
MAT.4.6,555,"Since you are Gods Son, throw yourself down; for it is written, I will command my angels concerning you, and they will take you up in their hands so that you wont hit your foot on a stone. .","nɛ eheyi-i se: «Yee ŋkɛ Ɛsɔ Pɩyalʋ yɔ, kʋyɩ ŋmaa tataa. Mbʋ́ pʋyɔɔ yɔ, pama Ɛsɔtɔm Takayaɣ taa se ‹Ɛsɔ heyiɣ e-tiyiyaa se petem-ŋ pɔ́ɖɔ́kɩ-ŋ pe-nesi taa nɛ ŋtaatɔlɩ pɩyɛ naɖɩyɛ yɔɔ nɛ pʋkʋ ña-naŋgbaŋaɣ.› »."
MAT.4.7,555,"Jesus replied, Again its written, Dont test the Lord your God . .",Peeɖe Yesu cosi-i se: «Pama ka-taa ɖɔɖɔ se: ‹Taatakɩ ña-Kɩpaɣlʋ Ɛsɔ se ŋna ɛ-wayɩ.› ».
MAT.4.8,555,Then the devil brought him to a very high mountain and showed him all the kingdoms of the world and their glory.,"Ecosi ḿbʋ́ lɛ, Satanɩ ɛnʋ ɛtasɩ-ɩ kpaɣʋ nɛ ewoni-i pʋʋ ŋgʋ́ kʋkʋyɩ siŋŋ yɔ kʋ-ñʋʋ taa nɛ ɛwɩlɩ-ɩ kedeŋa yɔɔ ajɛya kpeekpe nɛ a-koboyaɣ."
MAT.4.9,555,"He said, Ill give you all these if you bow down and worship me.","nɛ eheyi-i se: «Yee ŋluŋ mɛn-tɛɛ nɛ ŋɖʋ-m hɩɖɛ yɔ, mahaɣ-ŋ pɩtɩŋa payɩ.»."
MAT.4.10,555,"Jesus responded, Go away, Satan, because its written, You will worship the Lord your God and serve only him . .","Yesu heyi-i se: «Satanɩ ɖɛɛ mɔ-yɔɔ! Mbʋ́ pʋyɔɔ yɔ, pama Ɛsɔtɔm Takayaɣ taa se: ‹Ña-Kɩpaɣlʋ Ɛsɔ ɖeke koŋ tɛɛ pʋwɛɛ se ŋluŋ nɛ ŋla ɛ-tʋmɩyɛ.› »."
MAT.4.11,555,"The devil left him, and angels came and took care of him.","Peeɖe Satanɩ yebi-i. Pʋwayɩ lɛ, Ɛsɔ tiyiyaa wolo Yesu cɔlɔ nɛ pasɩnɩ-ɩ."
MAT.4.12,555,"Now when Jesus heard that John was arrested, he went to Galilee.","Pɩkɛdaa lɛ, Yesu nɩɩ se pakpa Yohanɛɛsɩ nɛ paɖʋ-ɩ salaka. Pʋ-yɔɔ ɛpɩsɩ Galilee egeetiye taa."
MAT.4.13,555,"He left Nazareth and settled in Capernaum, which lies alongside the sea in the area of Zebulun and Naphtali.","Ɛtalaa lɛ, ɛtacaɣ Nazarɛɛtɩ. Ɛlɛ́, ɛɖɛɛ Kapɛrnayum. Tɛtʋ ńdʋ́, tɩwɛ Galilee teŋgu nɔɔ, Zabulɔɔ nɛ Nɛftalii pɔ-hɔɔlɩŋ taa."
MAT.4.14,555,This fulfilled what Isaiah the prophet said:.,Pɩlabɩ ḿbʋ́ se pɩla ɛzɩ náyʋ Ezaayii yɔɔdʋʋ yɔ. Ɛyɔɔdaa se:.
MAT.4.15,555,"Land of Zebulun and land of Naphtali, alongside the sea, across the Jordan, Galilee of the Gentiles.","«Ɩnaɣ, Zabulɔɔ nɛ Nɛftalii pɔ-hɔɔlɩŋ taa ñɩma mɩ nɛ mbá mɩ mɩwɛ ɖɔɖɔ teŋgu habɩyɛ nɔɔ nɛ Yɔɔrdaŋ pɔɔ wayɩ yɔ! Mbá mɩ ɩkɛ Galilee ñɩma nɛ mbá pɛtɛkɛ Yuda ñɩma yɔ pɛwɛɛ mɩ-tɛ yɔ!."
MAT.4.16,555,"the people who lived in the dark have seen a great light, and a light has come upon those who lived in the region and in shadow of death.",Ɩnɩɩ camɩyɛ se: ɩɩwɛ cɩkpɛndʋʋ taa nɛ ɩna ñalɩmɩyɛ sɔsɔɖɛ naɖɩyɛ! Ɩɩwɛ sɩɖaa ɛjaɖɛ taa nɛ ñalɩmɩyɛ ñalɩ mɩ-yɔɔ.».
MAT.4.17,555,"From that time Jesus began to announce, Change your hearts and lives! Here comes the kingdom of heaven! .","Yesu talɩ Kapɛrnayum lɛ, ɛpazɩ Ɛsɔtɔm susuu nɛ eheyiɣ ɛyáa se: «Ɩlɛɣzɩ wɛtʋ, mbʋ́ pʋyɔɔ yɔ, Ɛsɔ Kewiyaɣ wɩzɩ talʋʋ!»."
MAT.4.18,555,"As Jesus walked alongside the Galilee Sea, he saw two brothers, Simon, who is called Peter, and Andrew, throwing fishing nets into the sea, because they were fishermen.","Nakʋyʋ wiye Yesu ɖɔŋaɣ Galilee teŋgu nɔɔ. Pɩkɛdaa lɛ, ɛna kpakpasɩ kpayaa naalɛ nabɛyɛ, pɔlɔwaɣ piyiŋ. Ḿbá yɔ: Siimɔɔ weyi payaɣ ɖɔɖɔ se Pɩyɛ yɔ nɛ e-neu Andree."
MAT.4.19,555,"Come, follow me, he said, and Ill show you how to fish for people.","Ɛna-wɛ ḿbʋ́ lɛ, eheyi-wɛ se: «Ɩkɔɔ ɩtɩŋ-m nɛ manpɩsɩ-mɩ ɛyáa kpayaa ɛzɩ ɩkpaɣʋ kpakpasɩ yɔ.»."
MAT.4.20,555,"Right away, they left their nets and followed him.",Peeɖe patiyebi pe-piyiŋ nɛ patɩŋ-ɩ.
MAT.4.21,555,"Continuing on, he saw another set of brothers, James the son of Zebedee and his brother John. They were in a boat with Zebedee their father repairing their nets. Jesus called them and.","Etuzi ɛ-tɩ ɛsɩndaa lɛ, ɛna Yakubu nɛ e-neu Yohanɛɛsɩ, pa nɛ pa-caa Zebedee pɛwɛ pa-kpɩyʋʋ taa nɛ pɔñɔɔzʋʋ pe-piyiŋ. Ɛlɛ́, ɛ́yáa-wɛ."
MAT.3.1,555,In those days John the Baptist appeared in the desert of Judea announcing.,Alɩwaatʋ ńdʋ́ʋ́ Lɩm Sɔʋ Sɔnzɩ Laɖʋ Yohanɛɛsɩ pazɩ susuu Ɛsɔtɔm Yudee lakʋ taa.
MAT.4.22,555,immediately they left the boat and their father and followed him.,nɛ patɩyebu pa-caa nɛ kpɩyʋʋ nɛ patɩŋ ɛ-wayɩ.
MAT.3.2,555,Change your hearts and lives! Here comes the kingdom of heaven.,"Eheyaɣ ɛyáa se: «Ɩlɛɣzɩ wɛtʋ, mbʋ́ pʋyɔɔ yɔ, Ɛsɔ Kewiyaɣ wɩzɩ talʋʋ.»."
MAT.4.23,555,"Jesus traveled throughout Galilee, teaching in their synagogues. He announced the good news of the kingdom and healed every disease and sickness among the people.",Yesu cɔwaɣ Galilee egeetiye tɩŋa taa payɩ nɛ eheyiɣ ɛyáa Ɛsɔ Kewiyaɣ Laŋhɛzɩyɛ Tɔm Ɛsɔ ɖɩsɛyɛ ndɩ ndɩ taa nɛ ɛlakɩ nɛ ajamaa ndɩ ndɩ nɛ kʋdɔndɩnaa ndɩ ndɩ patɩŋa pɔ-yɔɔ cɛkɩ.
MAT.3.3,555,"He was the one of whom Isaiah the prophet spoke when he said: The voice of one shouting in the wilderness, Prepare the way for the Lord; make his paths straight. .",Yohanɛɛsɩ tɔm náyʋ Ezaayii yɔɔdaa se: «Nɔɔyʋ susuu lakʋ taa se pɔñɔɔzɩ Kɩpaɣlʋ nʋmɔʋ nɛ pala nɛ kʋtʋʋzɩ camɩyɛ.».
MAT.4.24,555,"News about him spread throughout Syria. People brought to him all those who had various kinds of diseases, those in pain, those possessed by demons, those with epilepsy, and those who were paralyzed, and he healed them.",Peeɖe ɛ-hɩɖɛ sɛ Siirii ɛjaɖɛ tɩŋa taa. Pʋ-yɔɔ pakpakaɣ mbá pɛwɛnɩ kʋdɔmɩŋ ndɩ ndɩ yɔ patɩŋa nɛ mbá pʋcɔzʋʋ-wɛ yɔ: eliikenaa nɛ abom tɔlɩyaa nɛ kalɩkalasɩ nɛ powokini ɛ-cɔlɔ nɛ ɛlakɩ nɛ pɔ-yɔɔ cɛkɩ.
MAT.3.4,555,"John wore clothes made of camels hair, with a leather belt around his waist. He ate locusts and wild honey.","Yohanɛɛsɩ ɛnʋ, esuwaɣ toko ŋgʋ́ palʋnɩ kpaŋnɔ siɣá naalɛ tʋ hʋndʋ yɔ nɛ ɛtɔɔlʋʋ tambaɖɛ nɖɩ́ palabɩnɩ tɔnɛ yɔ. Kutoloŋ nɛ tʋŋ num ɛtɔkaɣ."
MAT.4.25,555,"Large crowds followed him from Galilee, the Decapolis, Jerusalem, Judea, and from the areas beyond the Jordan River.",Alɩwaatʋ ńdʋ́ʋ́ ɛyáa samaɣ kpɛzɩnɩ hɔɔlɩŋ tɩŋa nɛ patɩŋɩɣ ɛ-wayɩ. Paalɩnɩ Galilee nɛ Tɛtʋ Hiu egeetiye taa nɛ Yeruusalɛm nɛ Yudee nɛ Yɔɔrdaŋ pɔɔ wayɩ.
MAT.3.5,555,"People from Jerusalem, throughout Judea, and all around the Jordan River came to him.","Yohanɛɛsɩ susaɣ tɔm lakʋ taa ḿbʋ́ lɛ, Yeruusalɛm ñɩma nɛ Yudee hɔɔlɩŋ tɩŋa taa ñɩma nɛ hɔɔlɩŋ weyi ɩtɩŋa payɩ ɩñɔtɩnɩ Yɔɔrdaŋ pɔɔ yɔ ɩ-taa ñɩma, palɩɣ powoki ɛ-cɔlɔ."
MAT.3.6,555,"As they confessed their sins, he baptized them in the Jordan River.",nɛ paa weyi ɛyɔɔdʋʋ ɛ-kɩwɛɛkɩm mbʋ́ ɛlaba yɔ nɛ Yohanɛɛsɩ ɛnʋ ɛlakɩ-wɛ lɩm sɔʋ sɔnzɩ Yɔɔrdaŋ pɔɔ taa.
MAT.8.1,555,"Now when Jesus had come down from the mountain, large crowds followed him.","Pʋwayɩ lɛ, Yesu lɩɩnɩ pʋʋ taa nɛ etiki nɛ ɛyáa sakɩyɛ tɩŋɩɣ ɛ-wayɩ."
MAT.3.7,555,"Many Pharisees and Sadducees came to be baptized by John. He said to them, You children of snakes! Who warned you to escape from the angry judgment that is coming soon?.","Yohanɛɛsɩ nawa se Farɩsɩ ŋgbɛyɛ taa ñɩma nɛ Saduki ŋgbɛyɛ taa ñɩma mbá powoki ɛ-cɔlɔ se ɛlabɩ-wɛ lɩm sɔʋ sɔnzɩ yɔ, pɔɖɔwa siŋŋ. Peeɖe eheyi-wɛ se: «Ɛyáa azaɣ́a mɩ! Acɩba-mɩ cɩkpalʋʋ se Ɛsɔ pana kɔŋ-mɩ kpanaʋ yɔ?."
MAT.8.2,555,"A man with a skin disease came, kneeled before him, and said, Lord, if you want, you can make me clean.","Pɩkɛdaa lɛ, canaɣ nakɛyɛ wolo ɛ-cɔlɔ nɛ koluŋ ɛ-ɛsɩndaa nɛ kɔtɔ se: «Kɩpaɣlʋ! Yee ŋtisiɣ yɔ, ŋla nɛ mɔ-yɔɔ cɛ nɛ manpɩsɩ ɛyʋ weyi ɛmʋnaa yɔ.»."
MAT.3.8,555,Produce fruit that shows you have changed your hearts and lives.,Ɩla lakasɩ nzɩ́ sɩwɩlɩɣ se ɩlɛɣzɩ wɛtʋ yɔ.
MAT.2.1,555,"After Jesus was born in Bethlehem in the territory of Judea during the rule of King Herod, magi came from the east to Jerusalem.","Palʋlɩ Yesu Bɛtlɛhɛm Yudee egeetiye taa. Alɩwaatʋ ńdʋ́ lɛ, Eroodi kɛkɛnɩ wiyaʋ sɔsɔ ɖɩ-taa. Palʋlɩ-ɩ lɛ, lɔŋsɩnɖaa mbá pasɩm tɩɩnzɩ camɩyɛ yɔ, palɩɩnɩ ɖooo wɩsɩ ɖɩlɩyɛ nɛ pɔkɔɔ Yeruusalɛm."
MAT.8.3,555,"Jesus reached out his hand and touched him, saying, I do want to. Become clean. Instantly his skin disease was cleansed.","Peeɖe Yesu posi e-nesi nɛ etukuni-kɛ nɛ eheyi-kɛ se: «Mentisaa! Pɩsɩ ɛyʋ weyi ɛmʋnaa yɔ.» Ɛyɔɔdɩ ḿbʋ́ lɛ, kɔ-yɔɔ tɩcɛbʋ."
MAT.3.9,555,"And dont even think about saying to yourselves, Abraham is our father. I tell you that God is able to raise up Abrahams children from these stones.","Ɩtaamaɣzɩ se mɩ-cɔzɔ lɛ Abraham yɔ, pɩtɛma. Mbʋ́ pʋyɔɔ yɔ, meheyiɣ-mɩ se Ɛsɔ pɩzɩɣ ɛla nɛ pɛɛ anɛ apɩsɩ Abraham liɖe taa ñɩma.»."
MAT.2.2,555,"They asked, Where is the newborn king of the Jews? Weve seen his star in the east, and weve come to honor him.","Patalaa lɛ, pɔpɔzʋʋ se: «Le pɩɣa ŋgá palʋlɩ-kɛ se kɛkɛ Yuda ñɩma wiyaʋ sɔsɔ yɔ kɛwɛɛ? Đɩna tɩɩŋa ŋgá kawɩlɩɣ se palʋlɩ pɩɣa ŋ́gá yɔ wɩsɩ ɖɩlɩyɛ. Pʋ-yɔɔ ɖɩkɔm se ɖiluŋ kɛ-tɛɛ.»."
MAT.6.1,555,"Be careful that you dont practice your religion in front of people to draw their attention. If you do, you will have no reward from your Father who is in heaven.","Yesu tasɩ-wɛ heyuu se: «Ɩkpa mɩ-tɩ! Ɩtaala mbʋ́ pʋpɔzʋʋ se pala Ɛsɔ nʋmɔʋ taa yɔ ɛyáa samaɣ taa se pana-mɩ. Pɩtɛkɛ ḿbʋ́, ɩɩmʋʋ kɩhɛyʋʋ nakʋyʋ mɩ-Caa weyi ɛwɛ ɛsɔdaa yɔ ɛ-cɔlɔ."
MAT.8.4,555,"Jesus said to him, Dont say anything to anyone. Instead, go and show yourself to the priest and offer the gift that Moses commanded. This will be a testimony to them. .","Ɛlɛ́, Yesu heyi-i se: «Taaheyi-tʋ nɔɔyʋ. Ɛlɛ́, wolo cɔjɔ cɔlɔ nɛ ɛna se ñɔ-yɔɔ cɛba, nɛ ŋwoni kileku ɛzɩ Mooyiizi kaɖʋʋ yɔ nɛ pɩwɩlɩ ɛyáa tɩŋa se ñɔ-yɔɔ cɛba.»."
MAT.3.10,555,"The ax is already at the root of the trees. Therefore, every tree that doesnt produce good fruit will be chopped down and tossed into the fire.","Peeɖe etuu-wɛ eduuye se: «Halɩ pɛtɛm kpaɣʋ laɖɩyɛ se pɛsɛtɩɣ tɩŋ nɛ ɩ-tɛɛ: tɩʋ ŋgʋ́ kɩɩlʋlʋʋ pee kɩbana yɔ, pɛsɛtɩɣ-kʋ nɛ paɖʋ miŋ taa.»."
MAT.2.3,555,"When King Herod heard this, he was troubled, and everyone in Jerusalem was troubled with him.","Ɛlɛ́, Eroodi nɩɩ ḿbʋ́ nɛ pɩcɛyɩ-ɩ pɩŋŋ nɛ pɩkpɛndɩnɩ Yeruusalɛm ñɩma tɩŋa."
MAT.6.2,555,"Whenever you give to the poor, dont blow your trumpet as the hypocrites do in the synagogues and in the streets so that they may get praise from people. I assure you, thats the only reward theyll get.","«Pʋ-yɔɔ lɛ, yee mɩ-taa nɔɔyʋ ɛlakɩ kʋñɔndɩnaa kʋjɔʋ yɔ, ɛtaayele se ɛyáa tɩŋa ɩna. Ḿbʋ́ tɛɛ nɛ pʋ-yɔɔ ñɩma lakɩ Ɛsɔ ɖɩsɛyɛ taa nɛ habɛɛ yɔɔ se pasam-wɛ. Toovenim lɛ, meheyiɣ-mɩ se pɛtɛm pa-kɩhɛyʋʋ mʋ́ʋ!."
MAT.8.5,555,"When Jesus went to Capernaum, a centurion approached.","Pʋwayɩ lɛ, Yesu kʋyɩ se ewoki Kapɛrnayum. Ɛsʋwaɣ tɛtʋ ńdʋ́ tɩ-taa lɛ, Room sɔɔja sɔsɔ nɔɔyʋ wolo ɛ-cɔlɔ nɛ etendi-i se:."
MAT.3.11,555,I baptize with water those of you who have changed your hearts and lives. The one who is coming after me is stronger than I am. Im not worthy to carry his sandals. He will baptize you with the Holy Spirit and with fire.,"Meheyiɣ-mɩ se: «Ma lɛ, malakɩ-mɩ lɩm sɔʋ sɔnzɩ nɛ pɩwɩlɩ se ɩlɛɣzɩ wɛtʋ. Ma-wayɩ lɛ, weyi ɛkɔŋ yɔ, ɛkɩlɩ-m. Halɩ mantatɩɩmʋna se mankpaɣ ɛ-naataŋgbala nɛ mɔnɖɔkɩ. Ɛkɔŋ-mɩ labʋ sɔnzɩ nɛ Fezuu Kiɖeɖeu ɖoŋ nɛ miŋ."
MAT.2.4,555,He gathered all the chief priests and the legal experts and asked them where the Christ was to be born.,Peeɖe ekpeɣli ɛ-ɛjaɖɛ taa cɔjɔnaa sɔsaa nɛ paɣtʋ wɩlɩyaa patɩŋa payɩ nɛ ɛpɔzʋʋ-wɛ se: «Le palʋlʋʋ Weyi Ɛsɔ Lɩzaa Yɔ yee?».
MAT.6.3,555,"But when you give to the poor, dont let your left hand know what your right hand is doing.","Ña lɛ, yee ŋhaɣ kʋñɔndɩnaa nabʋyʋ yɔ, taayele nɛ ñɛ-ɛgbaɣdɩnaa maɣmaɣ na."
MAT.8.6,555,"pleading with him, Lord, my servant is flat on his back at home, paralyzed, and his suffering is awful.",«Hayɩ Kɩpaɣlʋ! Man-tʋmlaɖʋ pɩsɩ kalɩkalaɣ nɛ ɛwɛɛ ñalʋʋ yɔɔ ɖɩɣa nɛ ɛlakɩ kʋñɔŋ siŋŋ.».
MAT.3.12,555,The shovel he uses to sift the wheat from the husks is in his hands. He will clean out his threshing area and bring the wheat into his barn. But he will burn the husks with a fire that cant be put out.,Ɛwɛ ɛzɩ falɩyʋ ɖɔkʋʋ ɖaakuɖe nɛ ɛfalɩɣ nɛ esuu pee kpou taa nɛ piyele ɛɖʋʋ lɔtʋ miŋ weyi eeɖeŋ wiɖiyi kaʋ yɔ ɛ-taa yɔ.».
MAT.2.5,555,"They said, In Bethlehem of Judea, for this is what the prophet wrote:.","Pocosi-i se: «Bɛtlɛhɛm, Yudee egeetiye taa. Mbʋ́ pʋyɔɔ yɔ, náyʋ nɔɔyʋ kamawa se:."
MAT.6.4,555,so that you may give to the poor in secret. Your Father who sees what you do in secret will reward you.,"Ha-wɛ mɛsaɣ tɛɛ nɛ ña-Caa weyi ɛnaɣ mbʋ́ ŋlakɩ mɛsaɣ tɛɛ yɔ, ɛhɛyɩ-ŋ.»."
MAT.8.7,555,"Jesus responded, Ill come and heal him. .",Peeɖe Yesu cosi-i se: «Mowoki mala nɛ ɛ-yɔɔ cɛ.».
